,summary,Urbane_Hitzeinsel,Klimawandel,Tipping_Points,Oekologie,Energiewende,Landwirtschaft,Waermewende,Klimaextreme,Gesundheit,Wasserversorgung,Industrie,Geo_Engineering,Verkehrswende,word
regen+garten geld,9.43250321712786,0.06149492864483689,0.007236682802628063,0.0484688101864254,0.0560003750651341,-0.3673194228297549,0.04137728325224115,0.0,0.0560735642125664,0.04367670951944775,0.0560735642125664,0.029274065565304257,0.05905952781789571,0.0,regen+garten geld
der einwohner,8.522967299362039,0.07741019813265819,-0.01283970039195085,0.055775434323799625,0.06835674926207576,-0.3422970450255595,0.05409295655297719,0.0,0.06842859292306389,0.056309795363538945,0.06842859292306389,0.042130650547276285,0.07503010864334111,0.0,der einwohner
einwohner nehm+en,8.209943649345416,0.08333157682173292,-0.02056831921847006,0.05849312075021911,0.07295832876155492,-0.33259778209240787,0.058841637569836236,0.0,0.07302962128094276,0.061024677355547216,0.07302962128094276,0.04693698154066511,0.08097408536955086,0.0,einwohner nehm+en
Freude,7.85127181847798,0.09043549033623606,-0.030036672056457832,0.06175216575031389,0.07848162355493965,-0.32067138295231246,0.0645517488748908,0.0,0.0785522158982173,0.06669187552101306,0.0785522158982173,0.05272027327477613,0.08810666228066293,0.0,Freude
nehm+en freude,7.85127181847798,0.09043549033623606,-0.030036672056457832,0.06175216575031389,0.07848162355493965,-0.32067138295231246,0.0645517488748908,0.0,0.0785522158982173,0.06669187552101306,0.0785522158982173,0.05272027327477613,0.08810666228066293,0.0,nehm+en freude
Warschauer,7.484914637404785,0.09807786298098527,-0.04047189066623665,0.06525583030024269,0.0844266288501209,-0.307478300976135,0.07071098940445071,0.0,0.08449641793100367,0.07280191979395169,0.08449641793100367,0.05896338808864624,0.09578185934919049,0.0,Warschauer
Metro-Station,7.298663450300457,0.10212613314081714,-0.04610826271907197,0.0671104763486234,0.08757695149223618,-0.3003340549879723,0.07398062564413135,0.0,0.08764629306492917,0.0760441642553354,0.08764629306492917,0.06227971473773435,0.09984839042759905,0.0,Metro-Station
warschauer metro+-+station,7.298663450300457,0.10212613314081714,-0.04610826271907197,0.0671104763486234,0.08757695149223618,-0.3003340549879723,0.07398062564413135,0.0,0.08764629306492917,0.0760441642553354,0.08764629306492917,0.06227971473773435,0.09984839042759905,0.0,warschauer metro+-+station
Centrum,7.092423257861767,0.10674690125979358,-0.05263681864516843,0.0692260981231043,0.09117369429147543,-0.29204537484695764,0.07771868754574777,0.0,0.09124250568285125,0.07974978884632149,0.09124250568285125,0.0660730585178877,0.1044907699550276,0.0,Centrum
metro+-+station centrum,7.092423257861767,0.10674690125979358,-0.05263681864516843,0.0692260981231043,0.09117369429147543,-0.29204537484695764,0.07771868754574777,0.0,0.09124250568285125,0.07974978884632149,0.09124250568285125,0.0660730585178877,0.1044907699550276,0.0,metro+-+station centrum
hängt,6.987231398131528,0.10916243778231029,-0.056090939747003035,0.07033143868770791,0.09305427613950032,-0.287654874926414,0.0796753806634098,0.0,0.09312280192566234,0.08168901485200224,0.09312280192566234,0.06805951631683566,0.10691793834169126,0.0,hängt
centrum häng+t,6.987231398131528,0.10916243778231029,-0.056090939747003035,0.07033143868770791,0.09305427613950032,-0.287654874926414,0.0796753806634098,0.0,0.09312280192566234,0.08168901485200224,0.09312280192566234,0.06805951631683566,0.10691793834169126,0.0,centrum häng+t
zurzeit,6.913484122694453,0.11088052383289908,-0.058565294033499846,0.07111735154568402,0.09439201074957106,-0.2845078238767671,0.0810682041722039,0.0,0.09446032978948692,0.08306919702495785,0.09446032978948692,0.06947387945813252,0.10864444026624853,0.0,zurzeit
häng+t zurzeit,6.913484122694453,0.11088052383289908,-0.058565294033499846,0.07111735154568402,0.09439201074957106,-0.2845078238767671,0.0810682041722039,0.0,0.09446032978948692,0.08306919702495785,0.09446032978948692,0.06947387945813252,0.10864444026624853,0.0,häng+t zurzeit
zurzeit werbung,6.756224346086306,0.11461441280119605,-0.06399392521091272,0.07282451729144061,0.09729967736820688,-0.2775984041977444,0.08409837871782154,0.0,0.09736753656053783,0.08607126326818593,0.09736753656053783,0.07255194268861938,0.11239703525613257,0.0,zurzeit werbung
TV-Serien,6.635536762394355,0.11754729035225257,-0.06830797580570264,0.07416458751259651,0.09958393071477724,-0.2721035243983059,0.08648158540810248,0.0,0.0996514183932659,0.08843176983880015,0.0996514183932659,0.07497381882240417,0.11534501303196167,0.0,TV-Serien
werbung tv+-+serie+n,6.635536762394355,0.11754729035225257,-0.06830797580570264,0.07416458751259651,0.09958393071477724,-0.2721035243983059,0.08648158540810248,0.0,0.0996514183932659,0.08843176983880015,0.0996514183932659,0.07497381882240417,0.11534501303196167,0.0,werbung tv+-+serie+n
Essenslieferdienste,6.499827426474243,0.12091830661770853,-0.0733219747243503,0.07570383763586087,0.10220978216826675,-0.2657135977159342,0.08922420453292464,0.0,0.10227683135716774,0.09114760655794876,0.10227683135716774,0.07776205555482911,0.11873383776151711,0.0,Essenslieferdienste
tv+-+serie+n essen+s+liefer+dienst+e,6.499827426474243,0.12091830661770853,-0.0733219747243503,0.07570383763586087,0.10220978216826675,-0.2657135977159342,0.08922420453292464,0.0,0.10227683135716774,0.09114760655794876,0.10227683135716774,0.07776205555482911,0.11873383776151711,0.0,tv+-+serie+n essen+s+liefer+dienst+e
eigene,6.220532443664937,0.12811471404346628,-0.08423000809386799,0.07898585489324735,0.107816565665711,-0.25180440001066245,0.09509144719613759,0.0,0.107882636408449,0.0969551259835238,0.107882636408449,0.08373099967978304,0.12596993023165068,0.0,eigene
essen+s+liefer+dienst+e eigen+e,6.220532443664937,0.12811471404346628,-0.08423000809386799,0.07898585489324735,0.107816565665711,-0.25180440001066245,0.09509144719613759,0.0,0.107882636408449,0.0969551259835238,0.107882636408449,0.08373099967978304,0.12596993023165068,0.0,essen+s+liefer+dienst+e eigen+e
eigen+e stadt,6.174764435440976,0.12932901241551165,-0.08609870112750126,0.07953908093828699,0.10876277470596325,-0.2494211273403871,0.09608314708712419,0.0,0.10882867450572369,0.09793639722579284,0.10882867450572369,0.0847404550244025,0.12719115466055353,0.0,eigen+e stadt
Plakate,6.130865394630981,0.13050340188620366,-0.08791385430632723,0.08007395913531007,0.10967792051850997,-0.24710616043752062,0.09704272110034498,0.0,0.10974365335381228,0.09888578688562596,0.10974365335381228,0.08571736762481152,0.12837230695479063,0.0,Plakate
plakat+e zeig+en,6.08282266054902,0.13179968557597843,-0.08992647093608234,0.080664161356073,0.11068809083433516,-0.2445394490328362,0.09810242865073153,0.0,0.11075363748799855,0.09993413972831273,0.11075363748799855,0.08679640516762152,0.1296761294998955,0.0,plakat+e zeig+en
zeig+en zentrum,5.992907958645613,0.1342574585665694,-0.09376880050592032,0.08178262268476376,0.11260349285981162,-0.2396398106681813,0.10011320302383586,0.0,0.11266868101373467,0.10192305563765637,0.11266868101373467,0.08884438764934323,0.13214841193933996,0.0,zeig+en zentrum
polnischen,5.930308815847096,0.13599358762623345,-0.09650401558168681,0.08257222124901016,0.1139565775633071,-0.23615258622206473,0.1015348141180071,0.0,0.11402150808899814,0.10332896303566114,0.11402150808899814,0.09029272740350296,0.13389496237235968,0.0,polnischen
zentrum polnisch+en,5.930308815847096,0.13599358762623345,-0.09650401558168681,0.08257222124901016,0.1139565775633071,-0.23615258622206473,0.1015348141180071,0.0,0.11402150808899814,0.10332896303566114,0.11402150808899814,0.09029272740350296,0.13389496237235968,0.0,zentrum polnisch+en
polnisch+en haupt+stadt,5.8761729984928275,0.13751198295240644,-0.09891066372250602,0.08326246983286761,0.11514001635744261,-0.23308487618866977,0.10277897998128528,0.0,0.11520471854815871,0.1045592138577439,0.11520471854815871,0.09156057569390795,0.13542259030884474,0.0,polnisch+en haupt+stadt
noc…,5.8248598705640395,0.13896606581592838,-0.10122815566535488,0.0839231927252896,0.1162733702688867,-0.23013147481676835,0.10397119093039854,0.0,0.11633785113030651,0.10573793946701769,0.11633785113030651,0.09277573610826338,0.1368856191283694,0.0,noc…
haupt+stadt noc…,5.8248598705640395,0.13896606581592838,-0.10122815566535488,0.0839231927252896,0.1162733702688867,-0.23013147481676835,0.10397119093039854,0.0,0.11633785113030651,0.10573793946701769,0.11633785113030651,0.09277573610826338,0.1368856191283694,0.0,haupt+stadt noc…
+86,5.797973332970726,0.13973383307124296,-0.10245689316112778,0.08427194317422557,0.11687180522841724,-0.22856587938159456,0.10460098214510269,0.0,0.11693616816570881,0.10636054681063493,0.11693616816570881,0.09341775223696903,0.13765815143636273,0.0,+86
noc… +86,5.797973332970726,0.13973383307124296,-0.10245689316112778,0.08427194317422557,0.11687180522841724,-0.22856587938159456,0.10460098214510269,0.0,0.11693616816570881,0.10636054681063493,0.11693616816570881,0.09341775223696903,0.13765815143636273,0.0,noc… +86
+86 chars,5.780457877756107,0.14023620004114462,-0.10326279550224719,0.08450009412104433,0.11726337980604373,-0.22753916341248784,0.10501317886424134,0.0,0.11732766518399343,0.10676801907914475,0.11732766518399343,0.09383798838371123,0.13816365189993765,0.0,+86 chars
Berliner,21.16590693972744,-0.05880464878466759,0.13344717691802593,-0.006258267276181277,-0.03659424945844362,-0.5176518183302155,-0.05274542783748711,0.0,-0.03651534922034175,-0.05009423095421242,-0.03651534922034175,-0.06544957171297078,-0.06147807437149888,0.0,Berliner
Festival,20.428045925756624,-0.05377560525897169,0.12888986781268705,-0.0040043742500818335,-0.03275913508876529,-0.5124103897961745,-0.048875211307984334,0.0,-0.03268036583163713,-0.046232104998366885,-0.03268036583163713,-0.06156552037279556,-0.0564434807242401,0.0,Festival
berliner festival,20.428045925756624,-0.05377560525897169,0.12888986781268705,-0.0040043742500818335,-0.03275913508876529,-0.5124103897961745,-0.048875211307984334,0.0,-0.03268036583163713,-0.046232104998366885,-0.03268036583163713,-0.06156552037279556,-0.0564434807242401,0.0,berliner festival
Tanz,27.43824087450033,-0.09481258684033371,0.16465126388504367,-0.022273301396270373,-0.06394479188716691,-0.5533705956211052,-0.08030264251510517,0.0,-0.06386512067813459,-0.07760380050332166,-0.06386512067813459,-0.09308827298232501,-0.09751884017280614,0.0,Tanz
festival tanz,20.0609049585147,-0.05119565507859335,0.12653177161021026,-0.0028465784894142272,-0.030790292044696,-0.5096947506546795,-0.046887684856150545,0.0,-0.030711592507432058,-0.04424888462152004,-0.030711592507432058,-0.05957063084500197,-0.05386057902633869,0.0,festival tanz
tanz august,20.02082435028232,-0.05091075694473621,0.1262705247410706,-0.002718663123501555,-0.03057281973617549,-0.5093937355474364,-0.04666812060968294,0.0,-0.03049412800546409,-0.04402980250775817,-0.03049412800546409,-0.05935024219843077,-0.05357535052620299,0.0,tanz august
Fürchten,11.440935910041405,0.0317056414849185,0.04234327555538305,0.03480461009945081,0.03292623827000504,-0.41037042129593426,0.017754215927426868,0.0,0.0330014811142028,0.020179907895739205,0.0330014811142028,0.005435437952946142,0.02918536160034942,0.0,Fürchten
august fürcht+en,11.440935910041405,0.0317056414849185,0.04234327555538305,0.03480461009945081,0.03292623827000504,-0.41037042129593426,0.017754215927426868,0.0,0.0330014811142028,0.020179907895739205,0.0330014811142028,0.005435437952946142,0.02918536160034942,0.0,august fürcht+en
Fledermäuse,12.961037067348354,0.012802209889896573,0.06314077309636654,0.026157572911582633,0.01832717143004982,-0.43540721541980865,0.002876884795335648,0.0,0.01840345444008124,0.005366625728661505,0.01840345444008124,-0.009551295682118247,0.010238685428796258,0.0,Fledermäuse
fürcht+en fledermaus+e,12.961037067348354,0.012802209889896573,0.06314077309636654,0.026157572911582633,0.01832717143004982,-0.43540721541980865,0.002876884795335648,0.0,0.01840345444008124,0.005366625728661505,0.01840345444008124,-0.009551295682118247,0.010238685428796258,0.0,fürcht+en fledermaus+e
fledermaus+e klima+wandel,23.231331287943163,-0.07188194110006478,0.14506190093967342,-0.012100146483901068,-0.046549801395320806,-0.5309748818700746,-0.06278460253792004,0.0,-0.04647058916696987,-0.060114129768603086,-0.04647058916696987,-0.0755217107431961,-0.07456861608944707,0.0,fledermaus+e klima+wandel
ging,18.13610451882373,-0.03673074202644041,0.11304916372083176,0.0036631973467852958,-0.019734570989906174,-0.49411463793447863,-0.035718134490034144,0.0,-0.019656296285769707,-0.033105566211942786,-0.019656296285769707,-0.04835622983392099,-0.03937771934357351,0.0,ging
woche+n+ende geh,18.13610451882373,-0.03673074202644041,0.11304916372083176,0.0036631973467852958,-0.019734570989906174,-0.49411463793447863,-0.035718134490034144,0.0,-0.019656296285769707,-0.033105566211942786,-0.019656296285769707,-0.04835622983392099,-0.03937771934357351,0.0,woche+n+ende geh
geh berliner,16.531293014747803,-0.023275298059927636,0.1000898819165608,0.009744998032528273,-0.009425227319596488,-0.4790403795431756,-0.02528772911938518,0.0,-0.00934740455798924,-0.02270305397818456,-0.00934740455798924,-0.03787814123697454,-0.025903248223692048,0.0,geh berliner
Ende,33.933303037266064,-0.12320887644297865,0.18765161132647232,-0.03473743216717202,-0.08537156759161112,-0.5796532417919354,-0.10184759788046163,0.0,-0.08529145568960617,-0.09912150354216565,-0.08529145568960617,-0.11467984835367986,-0.12593405044747316,0.0,Ende
august ende,13.190456243017397,0.010165334651318013,0.06595874037841674,0.024953564410501325,0.016293690955597375,-0.43877235311340124,0.0008083221908533879,0.0,0.016370105061069402,0.0033061401334907887,0.016370105061069402,-0.011633657513310892,0.007596345559292225,0.0,august ende
Dort,12.852374153816115,0.014069399815314106,0.06177954188130747,0.026736387193432593,0.019304658524212207,-0.43377935946853247,0.003871540090905676,0.0,0.019380877376295725,0.006357328532185083,0.019380877376295725,-0.00854988795400992,0.011508548493837239,0.0,Dort
dort tanz,12.360831954215618,0.01995496051576777,0.055396470361784585,0.029426429132108623,0.023846908034901373,-0.4261258329114523,0.008496232701484337,0.0,0.023922818762875702,0.010963042485721613,0.023922818762875702,-0.003892774346744867,0.017406936144683038,0.0,dort tanz
tanz politisch+e,11.979489510532325,0.024703839535723488,0.05017175914458269,0.031598837642452894,0.027514531558463916,-0.4198363310459156,0.012233733252934394,0.0,0.02759018108505326,0.014684459107617924,0.02759018108505326,-0.00012780056013677853,0.022166674996198937,0.0,tanz politisch+e
Kraft,11.574428370093896,0.029936348955127413,0.044335795808284,0.03399425310707956,0.03155829464011106,-0.4127844722255634,0.016358120379999386,0.0,0.03163364274520233,0.018790290859718367,0.03163364274520233,0.004028278214874791,0.02741170153502729,0.0,Kraft
politisch+e kraft,11.574428370093896,0.029936348955127413,0.044335795808284,0.03399425310707956,0.03155829464011106,-0.4127844722255634,0.016358120379999386,0.0,0.03163364274520233,0.018790290859718367,0.03163364274520233,0.004028278214874791,0.02741170153502729,0.0,politisch+e kraft
Wechselwirkung,11.252547410972483,0.03424205904901921,0.03946964062450414,0.03596663256663942,0.03488781548643,-0.406883135794146,0.019756957052184193,0.0,0.0349629044063579,0.022173176626585942,0.0349629044063579,0.007454355582059496,0.03172816258110543,0.0,Wechselwirkung
kraft wechsel+wirkung,11.252547410972483,0.03424205904901921,0.03946964062450414,0.03596663256663942,0.03488781548643,-0.406883135794146,0.019756957052184193,0.0,0.0349629044063579,0.022173176626585942,0.0349629044063579,0.007454355582059496,0.03172816258110543,0.0,kraft wechsel+wirkung
verstanden,10.834396739500466,0.040045162265202876,0.03281735141712635,0.038626504070898175,0.039378004202412754,-0.39878455661885137,0.024344999131955307,0.0,0.03945272716611616,0.026738703771610313,0.03945272716611616,0.012080844145723892,0.0375464272567658,0.0,verstanden
wechsel+wirkung versteh+en,10.834396739500466,0.040045162265202876,0.03281735141712635,0.038626504070898175,0.039378004202412754,-0.39878455661885137,0.024344999131955307,0.0,0.03945272716611616,0.026738703771610313,0.03945272716611616,0.012080844145723892,0.0375464272567658,0.0,wechsel+wirkung versteh+en
...,15.356173662214264,-0.012453601619477818,0.08935693561323721,0.014653111771239812,-0.0011170174876600945,-0.4664713057341095,-0.016870239443499652,0.0,-0.001039602787342247,-0.014310738009931,-0.001039602787342247,-0.029417623895007895,-0.015064422206857027,0.0,...
